Maintaining Region,Owning Region,County,Municipality,Device Number,Main Route,Intersecting Route,Location,Device Type,Device Purpose,Device Priority,Maintenance Responsibility,Latitude (UTM Y [Meters]),Longitude (UTM X [Meters])
08-Poughkeepsie,08-Poughkeepsie,ULSTER,GARDINER-TOWN,08-86-72SI,NY 032,,"RT 32 N OF DUBOIS RD, FLASHER BEACON W/SIGN",BEACON,SIGN,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4616318.69,574758.24
08-Poughkeepsie,08-Poughkeepsie,ULSTER,GARDINER-TOWN,08-86-132,NY 208,NY 300,RT 208 @ RT 300,3-COLOR SIGNAL,STANDARD,PARTIAL RESPONSE 2,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4606186.04,569561
08-Poughkeepsie,08-Poughkeepsie,ULSTER,GARDINER-TOWN,08-86-21,US 044,NY 208,RT 44 @ RT 208 / IRELAND CORS,3-COLOR SIGNAL,STANDARD,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4614038.2,572204.44
08-Poughkeepsie,08-Poughkeepsie,ULSTER,GARDINER-TOWN,08-86-137,US 044,Albany Post Rd,RT 44/55 @ ALBANY POST RD (CR 9),3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4615663,568674
08-Poughkeepsie,08-Poughkeepsie,ULSTER,HIGHLAND FALLS-VILLAGE,08-86-160SI,US 009W,,RT 9W NB @ WEST PARK UNION FREE SCHOOL; RM 1134,BEACON,ONE WAY SIGNAL,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4625274,586386
08-Poughkeepsie,08-Poughkeepsie,ULSTER,HIGHLAND FALLS-VILLAGE,08-86-161SI,US 009W,,RT 9W SB @ WEST PARK UNION FREE SCHOOL; RM 1136,BEACON,ONE WAY SIGNAL,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4625510,586356
08-Poughkeepsie,08-Poughkeepsie,ULSTER,HURLEY-TOWN,08-86-53,NY 028,NY 375,RT 28 @ RT 375,3-COLOR SIGNAL,STANDARD,PARTIAL RESPONSE 2,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4649862.95,574138.15
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-3A,Albany Ave,,ALBANY AVE @ KINGSTON PEDESTRIAN CROSSING,3-COLOR SIGNAL,PEDESTRIAN,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4643011.5,582326.75
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-4A,Albany Ave Art Hwy,S Manor Ave,ALBANY AVE ART. HIGHWAY @ SOUTH MANOR AVE,3-COLOR SIGNAL,STANDARD,PARTIAL RESPONSE 2,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4643388.15,582619.32
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-8A,Albany Ave Art Hwy,Roosevelt Ave,ALBANY AVE ART. HIGHWAY @ ROOSEVELT AVE & FOXHALL AVE,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4643662.02,582833.43
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-9A,Albany Ave Art Hwy,Wrentham St,ALBANY AVE ART. HIGHWAY @ WRENTHAM ST,3-COLOR SIGNAL,STANDARD,PARTIAL RESPONSE 2,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4644011.68,583129.57
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-35,NY 028,Albany Ave,RT 28 & I-587 NB @ ALBANY AVE,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4642769.28,581987.01
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-127,NY 032,Flatbush Ave,RT 32(ALBANY AVE) @ FLATBUSH AVE,3-COLOR SIGNAL,STANDARD,PARTIAL RESPONSE 2,STATE RESPONSIBILITY (PERMIT FOR FEE - MAINTAINED BY STATE FORCES),4643480,582690
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-2NAV,Old 9W,Roundout Creek,Old Route 9W (Wurts Street) over the Roundout Creek,NAVIGATION LIGHTS,BRIDGE LIGHTING,SELECTIVE RESPONSE,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4641078,584239
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-1A,US 009W,Garraghan Dr,RT 9W ART @ GARRAGHAN DR/MEADOW ST,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4641538,584247
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-5A,US 009W,,RT 9W ART SB RAMP @ DELEWARE AVE,3-COLOR SIGNAL,STANDARD,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4642093.39,583995.27
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-6A,US 009W,,RT 9W ART NB RAMP @ DELEWARE AVE,3-COLOR SIGNAL,STANDARD,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4642157.9,584124.55
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-2A,US 009W,Murray St,RT 9W ART @ MURRAY ST,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4641777.4,584165.27
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-106SI,US 009W,,RT 9W ART SOUTH OF RT 32,BEACON,SIGN,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4644014.83,584295.47
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-1NAV,US 009W,Roundout Creek,"Route 9W over the Roundout Creek
Kingston-Port Ewen Suspension Bridge
AKA Wurts Street Bridge",NAVIGATION LIGHTS,BRIDGE LIGHTING,SELECTIVE RESPONSE,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4641211,584513
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-01-8046,,,Res. 8-7 Kingston HQ,ITS LOCATIONS,DYNAMIC MESSAGE BOARD,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),,
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-01-9283,,,Res. 8-7 Kingston HQ,ITS LOCATIONS,DYNAMIC MESSAGE BOARD,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),,
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-00-9623,,,Res. 8-7 Kingston HQ,ITS LOCATIONS,DYNAMIC MESSAGE BOARD,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),,
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-01-9268,,,Res. 8-7 Kingston HQ,ITS LOCATIONS,DYNAMIC MESSAGE BOARD,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),,
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-00-9617,,,Res.8-7 Kingston HQ,ITS LOCATIONS,DYNAMIC MESSAGE BOARD,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),,
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-CITY,08-86-00-9621,,,Res. 8-7 Kingston HQ,ITS LOCATIONS,DYNAMIC MESSAGE BOARD,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),,
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-TOWN,08-86-149,NY 032,NY 199,RT 32 @ RT 199 EB RAMP B,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4647714.16,585260.16
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-TOWN,08-86-148,NY 032,NY 199,RT 32 @ RT 199 WB RAMP A,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4647979.26,585260.16
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-TOWN,08-86-158SI,NY 212,,RT 212 WB; EAST OF WITTENBERG ROAD,BEACON,ONE WAY SIGNAL,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4655190,560036
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-TOWN,08-86-51PS,US 009W,Kings Mall,RT 9W @ KINGS MALL/BARNES & NOBLE PLAZA,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE RESPONSIBILITY (PERMIT FOR FEE - MAINTAINED BY STATE FORCES),4646371,583720
08-Poughkeepsie,08-Poughkeepsie,ULSTER,KINGSTON-TOWN,08-86-79PS,US 009W,,RT 9W @ NORTHERLY DR OF HUDSON VALLEY MALL,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE RESPONSIBILITY (PERMIT FOR FEE - MAINTAINED BY STATE FORCES),4646867,583782
08-Poughkeepsie,08-Poughkeepsie,ULSTER,LLOYD-TOWN,08-86-111,NY 299,Eltings Corners Rd,RT 299 @ ELTINGS CORNERS RD,3-COLOR SIGNAL,STANDARD,PARTIAL RESPONSE 2,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4621119.98,580095.75
08-Poughkeepsie,08-Poughkeepsie,ULSTER,LLOYD-TOWN,08-86-64,US 009W,,RT 9W @ RTE 44/55,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4618828,586267
08-Poughkeepsie,08-Poughkeepsie,ULSTER,LLOYD-TOWN,08-86-34,US 009W,NY 299,RT 9W @ RT 299,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4621682.09,586116.02
08-Poughkeepsie,08-Poughkeepsie,ULSTER,LLOYD-TOWN,08-86-109PS,US 009W,,RT 9W @ BRIDGEVIEW PLAZA/ARGENT DR,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE RESPONSIBILITY (PERMIT FOR FEE - MAINTAINED BY STATE FORCES),4617134,585907
08-Poughkeepsie,08-Poughkeepsie,ULSTER,LLOYD-TOWN,08-86-119,US 009W,Grand St,RT 9W @ GRAND ST,3-COLOR SIGNAL,STANDARD,PARTIAL RESPONSE 2,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4620187.72,586343.95
08-Poughkeepsie,08-Poughkeepsie,ULSTER,LLOYD-TOWN,08-86-136,US 009W,Red Top Rd,RT 9W @ REDTOP ROAD,3-COLOR SIGNAL,STANDARD,PARTIAL RESPONSE 2,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4622660.1,586129.97
08-Poughkeepsie,08-Poughkeepsie,ULSTER,LLOYD-TOWN,08-86-93,US 009W,Tillson Ave,RT 9W @ TILLSON AVE/HAVILAND,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4618217,586127
08-Poughkeepsie,08-Poughkeepsie,ULSTER,LLOYD-TOWN,08-86-108,US 009W,Chapel Hill Rd,RT 9W @ CHAPEL HILL RD (CR 11),3-COLOR SIGNAL,STANDARD,FULL RESPONSE,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4616593,585931
08-Poughkeepsie,08-Poughkeepsie,ULSTER,MARBLETOWN-TOWN,08-86-85,NY 213,Lucas Ave,RT 213 @ LUCAS AVE,3-COLOR SIGNAL,STANDARD,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4631235.31,571812.01
08-Poughkeepsie,08-Poughkeepsie,ULSTER,MARBLETOWN-TOWN,08-86-84SI,NY 213,,RT 213 - 1000' WEST OF LUCAS AVE,BEACON,SIGN,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4631339.37,571545.71
08-Poughkeepsie,08-Poughkeepsie,ULSTER,MARBLETOWN-TOWN,08-86-96,US 209,Cottekill Rd,RT 209 @ COTTEKILL RD,3-COLOR SIGNAL,STANDARD,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4634357.77,571838.58
08-Poughkeepsie,08-Poughkeepsie,ULSTER,MARBLETOWN-TOWN,08-86-128,US 209,NY 213,RT 209 @ RT 213 (SOUTH INT),3-COLOR SIGNAL,STANDARD,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4632451.26,570351.1
08-Poughkeepsie,08-Poughkeepsie,ULSTER,MARBLETOWN-TOWN,08-86-162,US 209,NY 213,RT 209 @ RT 213 (NORTH LEG) (CR#4),3-COLOR SIGNAL,STANDARD,FULL RESPONSE,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4633465,571229
08-Poughkeepsie,08-Poughkeepsie,ULSTER,MARLBOROUGH-TOWN,08-86-27,US 009W,Milton Tpke,RT 9W @ MILTON TURNPIKE (CR 10),3-COLOR SIGNAL,STANDARD,PARTIAL RESPONSE 2,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4612588,586433
08-Poughkeepsie,08-Poughkeepsie,ULSTER,MARLBOROUGH-TOWN,08-86-167PS,US 009W,,RT 9W @ YOUNG AVE (ELEMENTARY SCHOOL),3-COLOR SIGNAL,STANDARD,FULL RESPONSE,STATE RESPONSIBILITY (PERMIT FOR FEE - MAINTAINED BY STATE FORCES),4606847.21,585883.06
08-Poughkeepsie,08-Poughkeepsie,ULSTER,MARLBOROUGH-TOWN,08-86-26FS,US 009W,King St,RT 9W @ KING ST,3-COLOR SIGNAL,EMERGENCY,PARTIAL RESPONSE 2,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4606398.24,585663.22
08-Poughkeepsie,08-Poughkeepsie,ULSTER,NEW PALTZ-TOWN,08-86-155,NY 032,Jansen Rd,RT 32 @ JANSEN ROAD,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4619045.49,576255.08
08-Poughkeepsie,08-Poughkeepsie,ULSTER,NEW PALTZ-TOWN,08-86-170,NY 032,,ROUTE 32 @ SUNY NEW PALTZ (RM 1110),3-COLOR SIGNAL,PEDESTRIAN,FULL RESPONSE,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4621341,576458
08-Poughkeepsie,08-Poughkeepsie,ULSTER,NEW PALTZ-TOWN,08-86-156,NY 032,,RT 32 @ SOUTH PUTT CORNERS,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4619225.39,576267.46
08-Poughkeepsie,08-Poughkeepsie,ULSTER,NEW PALTZ-TOWN,08-86-150,NY 299,New Paltz Rd,RT 299 @ NEW PALTZ ROAD,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4621169.26,581823.6
08-Poughkeepsie,08-Poughkeepsie,ULSTER,NEW PALTZ-VILLAGE,08-86-71,NY 032,N Front St,RT 32 @ NO FRONT ST & LENAPE LANE,3-COLOR SIGNAL,STANDARD,PARTIAL RESPONSE 2,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4622377.46,575975.37
08-Poughkeepsie,08-Poughkeepsie,ULSTER,NEW PALTZ-VILLAGE,08-86-42,NY 032,NY 299,RT 32 & RT 299 & NORTHMANHEIN BLVD,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4621976,576666
08-Poughkeepsie,08-Poughkeepsie,ULSTER,NEW PALTZ-VILLAGE,08-86-46,NY 032,NY 299,RT 32 & RT 299 & RT 208,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4622147,575922
08-Poughkeepsie,08-Poughkeepsie,ULSTER,NEW PALTZ-VILLAGE,08-86-173SI,NY 032,,RT 32 @ SUNY NEW PALTZ (RM 1108),BEACON,RECTANGULAR RAPID FLASHING BEACON,FULL RESPONSE,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4621120,576427
08-Poughkeepsie,08-Poughkeepsie,ULSTER,NEW PALTZ-VILLAGE,08-86-144SI,NY 032,Shivertown Rd,RT 32 @ SHIVERTOWN ROAD,FLASHER,STANDARD,PARTIAL RESPONSE 2,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4624362.04,576673.8
08-Poughkeepsie,08-Poughkeepsie,ULSTER,NEW PALTZ-VILLAGE,08-86-63,NY 299,,RT 299 @ EXIT 18 NYS THRUWAY,3-COLOR SIGNAL,STANDARD,PARTIAL RESPONSE 2,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4621458,578034
08-Poughkeepsie,08-Poughkeepsie,ULSTER,NEW PALTZ-VILLAGE,08-86-98,NY 299,Ohioville Rd,RT 299 @ OHIOVILLE ROAD,3-COLOR SIGNAL,STANDARD,PARTIAL RESPONSE 2,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4621404.32,578473.46
08-Poughkeepsie,08-Poughkeepsie,ULSTER,NEW PALTZ-VILLAGE,08-86-57,NY 299,,RT 299 @ SIMMONS PLAZA/CHERRY HILL RD,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4621653,577300
08-Poughkeepsie,08-Poughkeepsie,ULSTER,NEW PALTZ-VILLAGE,08-86-67,NY 299,,RT 299 @ NORTH & SOUTH PUTT CORNERS RDS,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4621525.13,577565.22
08-Poughkeepsie,08-Poughkeepsie,ULSTER,OLIVE-TOWN,08-86-31FS,NY 028,,RT 28 @ OLIVE FIRE DEPT #1 STATION,3-COLOR SIGNAL,EMERGENCY,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4647244.57,566289.77
08-Poughkeepsie,08-Poughkeepsie,ULSTER,OLIVE-TOWN,08-86-59SIP,NY 028,,RT 28 EAST OF ONTEORA SCHOOL,BEACON,SIGN,FULL RESPONSE 1,LOCAL PUBLIC BODY ( PERMIT ),4650874.05,560682.62
08-Poughkeepsie,08-Poughkeepsie,ULSTER,OLIVE-TOWN,08-86-59.1SIP,NY 028,,RT 28 WEST OF ONTEORA SCHOOL,BEACON,SIGN,FULL RESPONSE 1,LOCAL PUBLIC BODY ( PERMIT ),4651151.85,560568.78
08-Poughkeepsie,08-Poughkeepsie,ULSTER,PLATTEKILL-TOWN,08-86-25,NY 032,NY 044,RT 32 @ RT 44,3-COLOR SIGNAL,STANDARD,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4613300.94,574418.19
08-Poughkeepsie,08-Poughkeepsie,ULSTER,PLATTEKILL-TOWN,08-86-62SIP,NY 032,,RT 32 SB @ PLATTEKILL SCHOOL (RM 1010),BEACON,SIGN,FULL RESPONSE 1,LOCAL PUBLIC BODY ( PERMIT ),4607752.51,576927.07
08-Poughkeepsie,08-Poughkeepsie,ULSTER,PLATTEKILL-TOWN,08-86-73SI,NY 032,,"RT 32 N OF ALLUSN RD, FLASHER BEACON W/SIGN",BEACON,SIGN,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4615509.12,574469.47
08-Poughkeepsie,08-Poughkeepsie,ULSTER,PLATTEKILL-TOWN,08-86-73.1SI,NY 032,,"RT 32 S OF ALLUSN RD, FLASHER BEACON W/SIGN",BEACON,SIGN,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4615079.17,574662.14
08-Poughkeepsie,08-Poughkeepsie,ULSTER,PLATTEKILL-TOWN,08-86-62.1SIP,NY 032,,RT 32 NB @ PLATTEKILL SCHOOL (RM 1007),BEACON,SIGN,FULL RESPONSE 1,LOCAL PUBLIC BODY ( PERMIT ),4607286.32,577017.07
08-Poughkeepsie,08-Poughkeepsie,ULSTER,PLATTEKILL-TOWN,08-86-146SI,US 044,,RT 44/55; 600' W OF CLIFF AVE; RM1219,BEACON,STANDARD,PARTIAL RESPONSE 2,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4614337.35,571309
08-Poughkeepsie,08-Poughkeepsie,ULSTER,PLATTEKILL-TOWN,08-86-101SI,US 044,,RT 44/55 WEST OF MILTON TURNPIKE (CR 10),BEACON,SIGN,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4614193.77,576948.5
08-Poughkeepsie,08-Poughkeepsie,ULSTER,PLATTEKILL-TOWN,08-86-101.1SI,US 044,,RT 44/55 EAST OF MILTON TURNPIKE (CR 10),BEACON,SIGN,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4614417.87,577227.04
08-Poughkeepsie,08-Poughkeepsie,ULSTER,ROCHESTER-TOWN,08-86-163,US 209,Main St,RT 209 @ CR 27 (MAIN ST ACCORD),3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4626623,563863
08-Poughkeepsie,08-Poughkeepsie,ULSTER,ROCHESTER-TOWN,08-86-164,US 209,CR 006,RT 209 @ CR6 (KYSERIKE RD),3-COLOR SIGNAL,STANDARD,FULL RESPONSE,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4630269,566907
08-Poughkeepsie,08-Poughkeepsie,ULSTER,ROSENDALE-TOWN,08-86-142,NY 032,NY 213,RT 32 @ RT 213 & CREEK LOCKS RD,3-COLOR SIGNAL,STANDARD,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4633245.79,576794.23
08-Poughkeepsie,08-Poughkeepsie,ULSTER,ROSENDALE-TOWN,08-86-125SI,NY 032 NB,DeWitt Mills Rd,RT 32 NORTHEBOUND @ DEWITT MILLS RD,BEACON,SIGN,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4637611.26,579248.07
08-Poughkeepsie,08-Poughkeepsie,ULSTER,ROSENDALE-TOWN,08-86-125.1SI,NY 032 SB,DeWitt Mills Rd,RT 32 SOUTHBOUND @ DEWITT MILLS RD,BEACON,SIGN,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4637855.05,579432.73
08-Poughkeepsie,08-Poughkeepsie,ULSTER,SAUGERTIES-TOWN,08-86-66FS,NY 032,,RT 32 @ CEDAR GROVE FIREHOUSE; RM 3128,3-COLOR SIGNAL,EMERGENCY,SELECTIVE RESPONSE 3,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4660884.34,585008.52
08-Poughkeepsie,08-Poughkeepsie,ULSTER,SAUGERTIES-TOWN,08-86-169SI,NY 032,,RT 32 @ SB THRUWAY & PARK+RIDE,FLASHER,SPECIAL PURPOSE,FULL RESPONSE,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4659863,584757
08-Poughkeepsie,08-Poughkeepsie,ULSTER,SAUGERTIES-VILLAGE,08-86-118PS,NY 032,CVS Plaza,RT 32/212 @ CVS PLAZA,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE RESPONSIBILITY (PERMIT FOR FEE - MAINTAINED BY STATE FORCES),4659546,585314
08-Poughkeepsie,08-Poughkeepsie,ULSTER,SAUGERTIES-VILLAGE,08-86-12,NY 032,NY 212,RT 32 @ RT 212,3-COLOR SIGNAL,STANDARD,PARTIAL RESPONSE 2,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4659544,584684
08-Poughkeepsie,08-Poughkeepsie,ULSTER,SAUGERTIES-VILLAGE,08-86-126,NY 032,,RT 32/212(ULSTER AVE) @ RT 32/212(MARKET ST),3-COLOR SIGNAL,STANDARD,PARTIAL RESPONSE 2,STATE  RESPONSIBILITY (STATE OWNED SIGNAL - MAINTAINED BY STATE FORCES),4659017,586479
08-Poughkeepsie,08-Poughkeepsie,ULSTER,SAUGERTIES-VILLAGE,08-86-145PS,NY 032,North St,RT 32 @ NORTH STREET/PRICE CHOPPER,3-COLOR SIGNAL,STANDARD,FULL RESPONSE 1,STATE RESPONSIBILITY (PERMIT FOR FEE - MAINTAINED BY STATE FORCES),4659260,586015
